,O*NET-SOC Code,Title,Element Name,ability_score
11431,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Problem Sensitivity,-0.9056035511253395
11432,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Selective Attention,0.35440802804314736
11434,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Speed of Closure,-0.6890265689950422
11435,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Time Sharing,0.25148976788360156
11437,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Written Comprehension,-0.8628162543998518
11438,51-9031.00,"Cutters and Trimmers, Hand",Deductive Reasoning,-1.4285784706074962
11442,51-9031.00,"Cutters and Trimmers, Hand",Mathematical Reasoning,-1.2169931062219923
11443,51-9031.00,"Cutters and Trimmers, Hand",Memorization,-1.5577916839501265
11444,51-9031.00,"Cutters and Trimmers, Hand",Perceptual Speed,-0.9120672009634295
11445,51-9031.00,"Cutters and Trimmers, Hand",Problem Sensitivity,-1.5780510610531524
11446,51-9031.00,"Cutters and Trimmers, Hand",Selective Attention,-0.3134582209986992
11448,51-9031.00,"Cutters and Trimmers, Hand",Speed of Closure,-1.713473295470323
11449,51-9031.00,"Cutters and Trimmers, Hand",Time Sharing,-1.4839239722102868
11451,51-9031.00,"Cutters and Trimmers, Hand",Written Comprehension,-1.3158193959645597
11452,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Deductive Reasoning,-0.8832186000917897
11456,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Mathematical Reasoning,-0.4933441287846049
11457,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Memorization,-0.8276768309655872
11458,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Perceptual Speed,0.9299278593054658
11459,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Problem Sensitivity,-0.7218462494482213
11460,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Selective Attention,0.8597625975164226
11462,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Speed of Closure,0.1120275893721921
11463,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Time Sharing,-1.2158025493657807
11465,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Written Comprehension,-0.8628162543998518
11466,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Deductive Reasoning,-0.977966969243103
11470,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Mathematical Reasoning,-0.7496364749603462
11471,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Memorization,-1.0644708373389515
11472,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Perceptual Speed,2.631983365525664
11473,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Problem Sensitivity,-0.90560355112534
11474,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Selective Attention,0.8494492389557436
11476,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Speed of Closure,-0.8224302924955242
11477,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Time Sharing,-0.2637111862067713
11479,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Written Comprehension,-0.9415189811756414
11480,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Deductive Reasoning,-1.0654270023058539
11484,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Mathematical Reasoning,-0.7345604545970674
11485,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Memorization,-1.8402178686350241
11486,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Perceptual Speed,0.760698631153553
11487,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Problem Sensitivity,-0.4908735299790646
11488,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Selective Attention,0.6019286334994455
11490,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Speed of Closure,-1.957174278860918
11491,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Time Sharing,-1.2127655753206166
11493,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Written Comprehension,-0.6135909529431843
11494,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Deductive Reasoning,-0.9743228011988218
11498,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Mathematical Reasoning,-0.26418861926276566
11499,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Memorization,-0.8276768309655872
11500,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Perceptual Speed,1.2965911869679427
11501,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Problem Sensitivity,-0.7977737456273082
11502,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Selective Attention,-0.0937653759191448
11504,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Speed of Closure,-0.8108770606903402
11505,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Time Sharing,-0.749084716639281
11507,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Written Comprehension,-0.6135909529431843
11508,51-9071.00,Jewelers and Precious Stone and Metal Workers,Deductive Reasoning,-0.9743228011988218
11512,51-9071.00,Jewelers and Precious Stone and Metal Workers,Mathematical Reasoning,-0.8551686175032986
11513,51-9071.00,Jewelers and Precious Stone and Metal Workers,Memorization,-1.0644708373389515
11514,51-9071.00,Jewelers and Precious Stone and Metal Workers,Perceptual Speed,-0.888201540583032
11515,51-9071.00,Jewelers and Precious Stone and Metal Workers,Problem Sensitivity,-1.1008456841572785
11516,51-9071.00,Jewelers and Precious Stone and Metal Workers,Selective Attention,-0.5514588031682172
11518,51-9071.00,Jewelers and Precious Stone and Metal Workers,Speed of Closure,-0.8108770606903402
11519,51-9071.00,Jewelers and Precious Stone and Metal Workers,Time Sharing,-0.9168775326346085
11521,51-9071.00,Jewelers and Precious Stone and Metal Workers,Written Comprehension,-1.0141676520456009
11522,51-9071.06,Gem and Diamond Workers,Deductive Reasoning,-0.7884702309404759
11526,51-9071.06,Gem and Diamond Workers,Mathematical Reasoning,0.03853786963187496
11527,51-9071.06,Gem and Diamond Workers,Memorization,-1.416899250157975
11528,51-9071.06,Gem and Diamond Workers,Perceptual Speed,-0.18850377033954677
11529,51-9071.06,Gem and Diamond Workers,Problem Sensitivity,-1.005138756200446
11530,51-9071.06,Gem and Diamond Workers,Selective Attention,-0.7894593853377345
11532,51-9071.06,Gem and Diamond Workers,Speed of Closure,-0.027604048148271273
11533,51-9071.06,Gem and Diamond Workers,Time Sharing,-1.2127655753206166
11535,51-9071.06,Gem and Diamond Workers,Written Comprehension,-0.9415189811756414
11536,51-9081.00,Dental Laboratory Technicians,Deductive Reasoning,-0.7884702309404763
11540,51-9081.00,Dental Laboratory Technicians,Mathematical Reasoning,-0.7345604545970674
11541,51-9081.00,Dental Laboratory Technicians,Memorization,-0.8276768309655872
11542,51-9081.00,Dental Laboratory Technicians,Perceptual Speed,0.4352578077844902
11543,51-9081.00,Dental Laboratory Technicians,Problem Sensitivity,-0.7977737456273082
11544,51-9081.00,Dental Laboratory Technicians,Selective Attention,0.8597625975164226
11546,51-9081.00,Dental Laboratory Technicians,Speed of Closure,-0.6890265689950422
11547,51-9081.00,Dental Laboratory Technicians,Time Sharing,-0.5812919006439531
11549,51-9081.00,Dental Laboratory Technicians,Written Comprehension,-0.8628162543998518
11550,51-9082.00,Medical Appliance Technicians,Deductive Reasoning,0.18345975453637947
11554,51-9082.00,Medical Appliance Technicians,Mathematical Reasoning,0.21100754258778562
11555,51-9082.00,Medical Appliance Technicians,Memorization,-0.2776240869941274
11556,51-9082.00,Medical Appliance Technicians,Perceptual Speed,-0.1958370368927962
11557,51-9082.00,Medical Appliance Technicians,Problem Sensitivity,0.240540081673263
11558,51-9082.00,Medical Appliance Technicians,Selective Attention,-0.3134582209986992
11560,51-9082.00,Medical Appliance Technicians,Speed of Closure,-0.18131618693130203
11561,51-9082.00,Medical Appliance Technicians,Time Sharing,0.8450012669957117
11563,51-9082.00,Medical Appliance Technicians,Written Comprehension,-0.698852240283623
11564,51-9083.00,Ophthalmic Laboratory Technicians,Deductive Reasoning,-0.6858261643598863
11568,51-9083.00,Ophthalmic Laboratory Technicians,Mathematical Reasoning,-0.6766685364020764
11569,51-9083.00,Ophthalmic Laboratory Technicians,Memorization,-1.0644708373389515
11570,51-9083.00,Ophthalmic Laboratory Technicians,Perceptual Speed,0.2790462125673403
11571,51-9083.00,Ophthalmic Laboratory Technicians,Problem Sensitivity,-0.901456250913877
11572,51-9083.00,Ophthalmic Laboratory Technicians,Selective Attention,0.35440802804314736
11574,51-9083.00,Ophthalmic Laboratory Technicians,Speed of Closure,-0.8108770606903402
11575,51-9083.00,Ophthalmic Laboratory Technicians,Time Sharing,-1.0663400410001946
11577,51-9083.00,Ophthalmic Laboratory Technicians,Written Comprehension,-0.9384919532227263
11578,51-9111.00,Packaging and Filling Machine Operators and Tenders,Deductive Reasoning,-1.152887035368605
11582,51-9111.00,Packaging and Filling Machine Operators and Tenders,Mathematical Reasoning,-0.6153031031153857
11583,51-9111.00,Packaging and Filling Machine Operators and Tenders,Memorization,-0.9460738341522693
11584,51-9111.00,Packaging and Filling Machine Operators and Tenders,Perceptual Speed,0.5914694030016401
11585,51-9111.00,Packaging and Filling Machine Operators and Tenders,Problem Sensitivity,-1.1046739612755518
11586,51-9111.00,Packaging and Filling Machine Operators and Tenders,Selective Attention,-0.0937653759191448
11588,51-9111.00,Packaging and Filling Machine Operators and Tenders,Speed of Closure,-0.8134043301477238
11589,51-9111.00,Packaging and Filling Machine Operators and Tenders,Time Sharing,0.6419578594047268
11591,51-9111.00,Packaging and Filling Machine Operators and Tenders,Written Comprehension,-1.0141676520456009
11592,51-9123.00,"Painting, Coating, and Decorating Workers",Deductive Reasoning,-1.3381069375637074
11596,51-9123.00,"Painting, Coating, and Decorating Workers",Mathematical Reasoning,-1.1591011880270012
11597,51-9123.00,"Painting, Coating, and Decorating Workers",Memorization,-1.8143185241879372
11598,51-9123.00,"Painting, Coating, and Decorating Workers",Perceptual Speed,-1.6302066178644947
11599,51-9123.00,"Painting, Coating, and Decorating Workers",Problem Sensitivity,-1.4039176226872483
11600,51-9123.00,"Painting, Coating, and Decorating Workers",Selective Attention,-2.351719617014568
11602,51-9123.00,"Painting, Coating, and Decorating Workers",Speed of Closure,-1.5214008167091426
11603,51-9123.00,"Painting, Coating, and Decorating Workers",Time Sharing,-1.353767941703245
11605,51-9123.00,"Painting, Coating, and Decorating Workers",Written Comprehension,-1.24422177646714
11606,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Deductive Reasoning,-1.1641232201718055
11610,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Mathematical Reasoning,-0.7924523727920584
11611,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Memorization,-0.9460738341522693
11612,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Perceptual Speed,0.7539294620274768
11613,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Problem Sensitivity,-1.3002351174006797
11614,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Selective Attention,-0.0937653759191448
11616,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Speed of Closure,-0.4250171703218978
11617,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Time Sharing,-1.0717632089379883
11619,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Written Comprehension,-1.1655190496913503
11620,51-9141.00,Semiconductor Processing Technicians,Deductive Reasoning,-0.6776014795377239
11624,51-9141.00,Semiconductor Processing Technicians,Mathematical Reasoning,-0.7924523727920584
11625,51-9141.00,Semiconductor Processing Technicians,Memorization,-0.2776240869941274
11626,51-9141.00,Semiconductor Processing Technicians,Perceptual Speed,0.6044870359364031
11627,51-9141.00,Semiconductor Processing Technicians,Problem Sensitivity,-0.9971631788707095
11628,51-9141.00,Semiconductor Processing Technicians,Selective Attention,-0.5514588031682172
11630,51-9141.00,Semiconductor Processing Technicians,Speed of Closure,-1.3704867262539295
11631,51-9141.00,Semiconductor Processing Technicians,Time Sharing,-1.0541379131401598
11633,51-9141.00,Semiconductor Processing Technicians,Written Comprehension,-0.3435968763651282
11634,51-9151.00,Photographic Process Workers and Processing Machine Operators,Deductive Reasoning,-0.6858261643598863
11638,51-9151.00,Photographic Process Workers and Processing Machine Operators,Mathematical Reasoning,-0.40771233312118077
11639,51-9151.00,Photographic Process Workers and Processing Machine Operators,Memorization,0.3094277204731711
11640,51-9151.00,Photographic Process Workers and Processing Machine Operators,Perceptual Speed,0.5914694030016401
11641,51-9151.00,Photographic Process Workers and Processing Machine Operators,Problem Sensitivity,-0.9056035511253395
11642,51-9151.00,Photographic Process Workers and Processing Machine Operators,Selective Attention,0.6019286334994455
11644,51-9151.00,Photographic Process Workers and Processing Machine Operators,Speed of Closure,-0.15649479047485304
11645,51-9151.00,Photographic Process Workers and Processing Machine Operators,Time Sharing,0.8450012669957117
11647,51-9151.00,Photographic Process Workers and Processing Machine Operators,Written Comprehension,-0.6135909529431843
11648,51-9161.00,Computer Numerically Controlled Tool Operators,Deductive Reasoning,-0.8832186000917897
11652,51-9161.00,Computer Numerically Controlled Tool Operators,Mathematical Reasoning,0.2906089301058982
11653,51-9161.00,Computer Numerically Controlled Tool Operators,Memorization,0.8113816819000417
11654,51-9161.00,Computer Numerically Controlled Tool Operators,Perceptual Speed,0.9299278593054658
11655,51-9161.00,Computer Numerically Controlled Tool Operators,Problem Sensitivity,-0.009680364418322917
11656,51-9161.00,Computer Numerically Controlled Tool Operators,Selective Attention,1.0779297978384803
11658,51-9161.00,Computer Numerically Controlled Tool Operators,Speed of Closure,1.2199644675646208
11659,51-9161.00,Computer Numerically Controlled Tool Operators,Time Sharing,0.44807960562861276
11661,51-9161.00,Computer Numerically Controlled Tool Operators,Written Comprehension,-0.9384919532227263
11662,51-9162.00,Computer Numerically Controlled Tool Programmers,Deductive Reasoning,-0.5947219632528542
11666,51-9162.00,Computer Numerically Controlled Tool Programmers,Mathematical Reasoning,1.3567850901969825
11667,51-9162.00,Computer Numerically Controlled Tool Programmers,Memorization,0.47222359985485884
